name,destination,rate
Brazil - Mobile/Special Services,55869,0.2574
Brazil - Mobile/Special Services,55877,0.2574
Brazil - Mobile/Special Services,55878,0.2574
Brazil - Mobile/Special Services,55879,0.2574
Brazil - Mobile/Special Services,55887,0.2574
Brazil - Mobile/Special Services,55888,0.2574
Brazil - Mobile/Special Services,55889,0.2574
Brazil - Mobile/Special Services,55897,0.2574
Brazil - Mobile/Special Services,55898,0.2574
Brazil - Mobile/Special Services,55899,0.2574
Brazil - Mobile/Special Services,55907,0.2574
Brazil - Mobile/Special Services,55908,0.2574
Brazil - Mobile/Special Services,55909,0.2574
Brazil - Mobile/Special Services,55917,0.2574
Brazil - Mobile/Special Services,55918,0.2574
Brazil - Mobile/Special Services,55919,0.2574
Brazil - Mobile/Special Services,55927,0.2574
Brazil - Mobile/Special Services,55928,0.2574
Brazil - Mobile/Special Services,55929,0.2574
Brazil - Mobile/Special Services,55937,0.2574
Brazil - Mobile/Special Services,55938,0.2574
Brazil - Mobile/Special Services,55939,0.2574
Brazil - Mobile/Special Services,55947,0.2574
Brazil - Mobile/Special Services,55948,0.2574
Brazil - Mobile/Special Services,55949,0.2574
Brazil - Mobile/Special Services,55957,0.2574
Brazil - Mobile/Special Services,55958,0.2574
Brazil - Mobile/Special Services,55959,0.2574
Brazil - Mobile/Special Services,55967,0.2574
Brazil - Mobile/Special Services,55968,0.2574
Brazil - Mobile/Special Services,55969,0.2574
Brazil - Mobile/Special Services,55977,0.2574
Brazil - Mobile/Special Services,55978,0.2574
Brazil - Mobile/Special Services,55979,0.2574
Brazil - Mobile/Special Services,55987,0.2574
Brazil - Mobile/Special Services,55988,0.2574
Brazil - Mobile/Special Services,55989,0.2574
Brazil - Mobile/Special Services,55997,0.2574
Brazil - Mobile/Special Services,55998,0.2574
Brazil - Mobile/Special Services,55999,0.2574
Brazil - Rio de Janeiro,55211,0.02
Brazil - Rio de Janeiro,55212,0.02
Brazil - Rio de Janeiro,55213,0.02
Brazil - Rio de Janeiro,55214,0.02
Brazil - Rio de Janeiro,55215,0.02
Brazil - Rio de Janeiro,55216,0.02
Brazil - Sao Paulo,55111,0.02
Brazil - Sao Paulo,55112,0.02
Brazil - Sao Paulo,55113,0.02
Brazil - Sao Paulo,55115,0.02
Brazil - Sao Paulo,55116,0.02
British Virgin Islands,1284,0.1373
British Virgin Islands,1284555,1.0401
British Virgin Islands - Mobile/Special Services,1284440,0.164
British Virgin Islands - Mobile/Special Services,1284441,0.164
British Virgin Islands - Mobile/Special Services,1284442,0.164
British Virgin Islands - Mobile/Special Services,1284443,0.164
British Virgin Islands - Mobile/Special Services,1284444,0.164
British Virgin Islands - Mobile/Special Services,1284496,0.164
British Virgin Islands - Mobile/Special Services,1284499,0.164
Brunei,673,0.0508
Brunei - Mobile/Special Services,6732,0.1015
Brunei - Mobile/Special Services,6736,0.1015
Brunei - Mobile/Special Services,6738,0.0508
Bulgaria,359,0.0398
Bulgaria,35979,0.3786
Bulgaria,359900,0.3786
Bulgaria - Mobile/Special Services,35917,0.3786
Bulgaria - Mobile/Special Services,35948,0.3187
Bulgaria - Mobile/Special Services,35987,0.3187
Bulgaria - Mobile/Special Services,35988,0.3187
Bulgaria - Mobile/Special Services,35989,0.3667
Bulgaria - Mobile/Special Services,35998,0.3187
Bulgaria - Mobile/Special Services,35999,0.3187
Bulgaria - Sofia,3592,0.0311
Burkina Faso,226,0.02
Burkina Faso,2267,0.3093
Burkina Faso - Mobile/Special Services,2262,0.2637
Burkina Faso - Mobile/Special Services,22657,0.2637
Burkina Faso - Mobile/Special Services,22658,0.2637
Burkina Faso - Mobile/Special Services,22659,0.2637
Burkina Faso - Mobile/Special Services,2266,0.2637
Burkina Faso - Mobile/Special Services,22670,0.2637
Burkina Faso - Mobile/Special Services,22672,0.2637
Burkina Faso - Mobile/Special Services,22673,0.2637
Burkina Faso - Mobile/Special Services,22676,0.2637
Burkina Faso - Mobile/Special Services,22678,0.2637
Burkina Faso - Mobile/Special Services,2268,0.2637
Burundi,257,0.0801
Burundi,2577,0.1358
Burundi,25776,0.0784
Burundi,25778,0.0784
Burundi,25779,0.0784
Burundi - Mobile/Special Services,25729,0.0784
Burundi - Mobile/Special Services,2576,0.1358
Burundi - Mobile/Special Services,2578,0.1358
Burundi - Mobile/Special Services,2579,0.1358
CA (Alberta),1403,0.02
CA (Alberta),1780,0.02
CA (British Columbia),1250,0.02
CA (British Columbia),1604,0.02
CA (British Columbia),1778,0.02
CA (Manitoba),1204,0.02
CA (Newfoundland),1709,0.02
CA (Nova Scotia),1902,0.02
CA (Ontario),1289,0.02
CA (Ontario),1416,0.02
CA (Ontario),1519,0.02
CA (Ontario),1613,0.02
CA (Ontario),1647,0.02
CA (Ontario),1705,0.02
CA (Ontario),1807,0.02
CA (Quebec),1418,0.02
CA (Quebec),1450,0.02
CA (Quebec),1514,0.02
CA (Quebec),1819,0.02
CA (Yukon NW Territories),1867,0.02
Cambodia,855,0.1412
Cambodia,85523,0.1798
Cambodia - Mobile/Special Services,8551,0.1353
Cambodia - Mobile/Special Services,8559,0.1353
Cameroon,237,0.1598
Cameroon,237223,0.177
Cameroon,237341,0.1718
Cameroon,23745,0.2275
Cameroon,23746,0.2275
Cameroon - Douala,237337,0.1429
Cameroon - Douala,237339,0.1429
Cameroon - Douala,237340,0.1429
Cameroon - Douala,237342,0.1429
Cameroon - Douala,237343,0.1429
Cameroon - Douala,237347,0.1429
Cameroon - Mobile/Special Services,2375,0.2224
Cameroon - Mobile/Special Services,2376,0.1847
Cameroon - Mobile/Special Services,2377,0.2224
Cameroon - Mobile/Special Services,2378,0.2224
Cameroon - Mobile/Special Services,2379,0.1847
Cape Verde Islands,238,0.2832
Cape Verde Islands,2389,0.3566
Cayman Islands,1345,0.1099
Cayman Islands,1345229,0.2451
Cayman Islands,1345249,0.2451
Cayman Islands,1345529,0.2451
Cayman Islands,1345555,1.0401
Cayman Islands,1345616,0.2451
Cayman Islands,1345617,0.2451
Cayman Islands,1345625,0.2451
Cayman Islands,1345629,0.2451
Cayman Islands,1345645,0.2451
Cayman Islands,1345646,0.2451
Cayman Islands,1345647,0.2451
Cayman Islands,1345649,0.2451
Cayman Islands,1345849,0.316
Cayman Islands - Mobile/Special Services,134532,0.2451
Cayman Islands - Mobile/Special Services,1345323,0.316
Cayman Islands - Mobile/Special Services,1345324,0.316
Cayman Islands - Mobile/Special Services,1345325,0.316
Cayman Islands - Mobile/Special Services,1345326,0.316
Cayman Islands - Mobile/Special Services,1345327,0.316
Cayman Islands - Mobile/Special Services,1345329,0.316
Cayman Islands - Mobile/Special Services,1345514,0.2451
Cayman Islands - Mobile/Special Services,1345516,0.2451
Cayman Islands - Mobile/Special Services,1345517,0.2451
Cayman Islands - Mobile/Special Services,1345525,0.2451
Cayman Islands - Mobile/Special Services,1345526,0.2451
Cayman Islands - Mobile/Special Services,1345527,0.2451
Cayman Islands - Mobile/Special Services,1345545,0.2451
Cayman Islands - Mobile/Special Services,1345546,0.2451
Cayman Islands - Mobile/Special Services,1345547,0.2451
Cayman Islands - Mobile/Special Services,1345548,0.2451
Cayman Islands - Mobile/Special Services,1345549,0.2451
Cayman Islands - Mobile/Special Services,1345916,0.2451
Cayman Islands - Mobile/Special Services,1345917,0.2451
Cayman Islands - Mobile/Special Services,1345919,0.2451
Cayman Islands - Mobile/Special Services,1345924,0.2451
Cayman Islands - Mobile/Special Services,1345925,0.2451
Cayman Islands - Mobile/Special Services,1345926,0.2451
Cayman Islands - Mobile/Special Services,1345927,0.2451
Cayman Islands - Mobile/Special Services,1345928,0.2451
Cayman Islands - Mobile/Special Services,1345929,0.2451
Cayman Islands - Mobile/Special Services,1345938,0.2451
Cayman Islands - Mobile/Special Services,1345939,0.2451
Cayman Islands - Mobile/Special Services,1345948,0.2451
Central African Republic,236,0.1471
Central African Republic - Mobile/Special Services,2360,0.3717
Central African Republic - Mobile/Special Services,23620,0.3717
Central African Republic - Mobile/Special Services,23650,0.3717
Chad,235,0.1775
Chad,2353,0.1775
Chad,2354,0.1775
Chad,2356,0.1775
Chad,2357,0.1775
Chad,2359,0.1775
Chad - Mobile/Special Services,2352,0.1775
Chad - Mobile/Special Services,23524,0.2039
Chad - Mobile/Special Services,23525,0.2039
Chad - Mobile/Special Services,2358,0.1775
Chile,56,0.0273
Chile - Mobile/Special Services,561,0.2023
Chile - Mobile/Special Services,568,0.2023
Chile - Mobile/Special Services,569,0.2023
Chile - Santiago,562,0.0242
China,86,0.02
China,86153,0.02
China,86159,0.02
China - Beijing,8610,0.02
China - Fuzhou,86591,0.02
China - Guangzhou,8620,0.02
China - Mobile/Special Services,8613,0.02
China - Mobile/Special Services,86140,0.02
China - Mobile/Special Services,86886,0.02
China - Shanghai,8621,0.02
Christmas & Cocos Islands,6189162,0.0635
Christmas & Cocos Islands,6189164,0.0635
Colombia,57,0.0637
Colombia,57636,0.0777
Colombia - Baranquilla,57532,0.0301
Colombia - Baranquilla,57533,0.0301
Colombia - Baranquilla,57534,0.0301
Colombia - Baranquilla,57535,0.0301
Colombia - Baranquilla,57536,0.0301
Colombia - Baranquilla,57537,0.0301
Colombia - Bogota,5712,0.0288
Colombia - Bogota,5713,0.0288
Colombia - Bogota,5714,0.0288
Colombia - Bogota,5715,0.0288
Colombia - Bogota,5716,0.0288
Colombia - Bogota,5717,0.0288
Colombia - Cali,5723,0.0281
Colombia - Cali,5724,0.0281
Colombia - Cali,5725,0.0281
Colombia - Cali,5726,0.0281
Colombia - Cali,57288,0.0281
Colombia - Cali,57289,0.0281
Colombia - Medellin,5742,0.0406
Colombia - Medellin,5743,0.0406
Colombia - Medellin,5744,0.0406
Colombia - Medellin,5745,0.0406
Colombia - Mobile/Special Services,573,0.1112
Colombia - Mobile/Special Services,57300,0.1112
Comoros,269,0.377
Comoros,2696,0.377
Comoros - Mobile/Special Services,2693,0.377
Comoros - Mobile/Special Services,2699,0.5409
Congo, Republic of,242,0.0422
Cook Islands,682,0.7703
Cook Islands - Special Services,68260,1.3351
Cook Islands - Special Services,68261,1.3351
Cook Islands - Special Services,68264,1.3351
Cook Islands - Special Services,68265,1.3351
Costa Rica,506,0.02
Costa Rica - Mobile/Special Services,5061,0.0709
Costa Rica - Mobile/Special Services,506283,0.0709
Costa Rica - Mobile/Special Services,506284,0.0709
Costa Rica - Mobile/Special Services,5063,0.0709
Costa Rica - Mobile/Special Services,506712,0.0709
Costa Rica - Mobile/Special Services,5068,0.0709
Croatia,385,0.0409
Croatia,38561,0.2288
Croatia,385800,0.2288
Croatia - Mobile/Special Services,38560,0.2288
Croatia - Mobile/Special Services,38562,0.2288
Croatia - Mobile/Special Services,38576,0.2288
Croatia - Mobile/Special Services,38577,0.2288
Croatia - Mobile/Special Services,3859,0.2288
Croatia - Mobile/Special Services,38591,0.2288
Croatia - Mobile/Special Services,38592,0.2288
Croatia - Mobile/Special Services,38595,0.2288
Croatia - Mobile/Special Services,38598,0.2288
Croatia - Mobile/Special Services,38599,0.2288
Cuba,53,1.2114
Cuba - Guantanamo Bay,539,1.2377
Cyprus,357,0.028
Cyprus,3577,0.077
Cyprus - Mobile/Special Services,35770,0.0592
Cyprus - Mobile/Special Services,357700,0.077
Cyprus - Mobile/Special Services,3579,0.0592
Czech Republic,420,0.0253
Czech Republic - Mobile Special/Services,4206,0.1897
Czech Republic - Mobile Special/Services,4207,0.1897
Czech Republic - Mobile Special/Services,4209,0.1897
Czech Republic - Prague,4202,0.0218
Denmark,45,0.02
Denmark,453,0.02
Denmark,45721,0.2197
Denmark - Mobile/Special Services,452,0.2197
Denmark - Mobile/Special Services,45201,0.2197
Denmark - Mobile/Special Services,45202,0.2197
Denmark - Mobile/Special Services,45203,0.2197
Denmark - Mobile/Special Services,45204,0.2197
Denmark - Mobile/Special Services,45205,0.2197
Denmark - Mobile/Special Services,45206,0.2197
Denmark - Mobile/Special Services,45207,0.2197
Denmark - Mobile/Special Services,45208,0.2197
Denmark - Mobile/Special Services,45209,0.2197
Denmark - Mobile/Special Services,4521,0.2197
Denmark - Mobile/Special Services,4522,0.2197
Denmark - Mobile/Special Services,45231,0.2197
Denmark - Mobile/Special Services,45232,0.2197
Denmark - Mobile/Special Services,45233,0.2197
Denmark - Mobile/Special Services,45234,0.2197
Denmark - Mobile/Special Services,45235,0.2197
Denmark - Mobile/Special Services,45236,0.2197
Denmark - Mobile/Special Services,45237,0.2197
Denmark - Mobile/Special Services,45238,0.2197
Denmark - Mobile/Special Services,452390,0.2197
Denmark - Mobile/Special Services,452391,0.2197
Denmark - Mobile/Special Services,452392,0.2197
Denmark - Mobile/Special Services,452393,0.2197
Denmark - Mobile/Special Services,452394,0.2197
Denmark - Mobile/Special Services,452395,0.2197
Denmark - Mobile/Special Services,452396,0.2197
Denmark - Mobile/Special Services,452397,0.2197
Denmark - Mobile/Special Services,452398,0.2197
Denmark - Mobile/Special Services,452399,0.2197
Denmark - Mobile/Special Services,4524,0.2197
Denmark - Mobile/Special Services,45251,0.2197
Denmark - Mobile/Special Services,45252,0.2197
Denmark - Mobile/Special Services,45253,0.2197
Denmark - Mobile/Special Services,45254,0.2197
Denmark - Mobile/Special Services,45255,0.2197
Denmark - Mobile/Special Services,45256,0.2197
Denmark - Mobile/Special Services,4526,0.2197
Denmark - Mobile/Special Services,45271,0.2197
Denmark - Mobile/Special Services,45272,0.2197
Denmark - Mobile/Special Services,45273,0.2197
Denmark - Mobile/Special Services,45274,0.2197
Denmark - Mobile/Special Services,4528,0.2197
Denmark - Mobile/Special Services,4529,0.2197
Denmark - Mobile/Special Services,4530,0.2197
Denmark - Mobile/Special Services,4531,0.2197
Denmark - Mobile/Special Services,4540,0.2197
Denmark - Mobile/Special Services,45401,0.2197
Denmark - Mobile/Special Services,45402,0.2197
Denmark - Mobile/Special Services,45403,0.2197
Denmark - Mobile/Special Services,45404,0.2197
Denmark - Mobile/Special Services,45405,0.2197
Denmark - Mobile/Special Services,45406,0.2197
Denmark - Mobile/Special Services,45407,0.2197
Denmark - Mobile/Special Services,45408,0.2197
Denmark - Mobile/Special Services,45409,0.2197
Denmark - Mobile/Special Services,4541,0.2197
Denmark - Mobile/Special Services,4550,0.2197
Denmark - Mobile/Special Services,45501,0.2197
Denmark - Mobile/Special Services,45502,0.2197
Denmark - Mobile/Special Services,45507,0.2197
Denmark - Mobile/Special Services,45508,0.2197
Denmark - Mobile/Special Services,45509,0.2197
Denmark - Mobile/Special Services,4551,0.2197
Denmark - Mobile/Special Services,45511,0.2197
Denmark - Mobile/Special Services,45512,0.2197
Denmark - Mobile/Special Services,45513,0.2197
Denmark - Mobile/Special Services,45514,0.2197
Denmark - Mobile/Special Services,45515,0.2197
Denmark - Mobile/Special Services,45516,0.2197
Denmark - Mobile/Special Services,45517,0.2197
Denmark - Mobile/Special Services,455180,0.2197
Denmark - Mobile/Special Services,455181,0.2197
Denmark - Mobile/Special Services,455182,0.2197
Denmark - Mobile/Special Services,455183,0.2197
Denmark - Mobile/Special Services,455184,0.2197
Denmark - Mobile/Special Services,455185,0.2197
Denmark - Mobile/Special Services,455186,0.2197
Denmark - Mobile/Special Services,455187,0.2197
Denmark - Mobile/Special Services,455188,0.2197
Denmark - Mobile/Special Services,455189,0.2197
Denmark - Mobile/Special Services,45519,0.2197
Denmark - Mobile/Special Services,4552,0.2665
Denmark - Mobile/Special Services,45522,0.2197
Denmark - Mobile/Special Services,4560,0.2197
Denmark - Mobile/Special Services,45601,0.2197
Denmark - Mobile/Special Services,45602,0.2197
Denmark - Mobile/Special Services,45608,0.2197
Denmark - Mobile/Special Services,456091,0.2197
Denmark - Mobile/Special Services,456092,0.2197
Denmark - Mobile/Special Services,456093,0.2197
Denmark - Mobile/Special Services,456094,0.2197
Denmark - Mobile/Special Services,456095,0.2197
Denmark - Mobile/Special Services,4561,0.2197
Denmark - Mobile/Special Services,45611,0.2197
Denmark - Mobile/Special Services,45612,0.2197
Denmark - Mobile/Special Services,45613,0.2197
Denmark - Mobile/Special Services,456140,0.2197
Denmark - Mobile/Special Services,456141,0.2197
Denmark - Mobile/Special Services,456142,0.2197
Denmark - Mobile/Special Services,456143,0.2197
Denmark - Mobile/Special Services,456144,0.2197
Denmark - Mobile/Special Services,456145,0.2197
Denmark - Mobile/Special Services,456146,0.2197
Denmark - Mobile/Special Services,456147,0.2197
Denmark - Mobile/Special Services,456148,0.2197
Denmark - Mobile/Special Services,456149,0.2197
Denmark - Mobile/Special Services,45615,0.2197
Denmark - Mobile/Special Services,45616,0.2197
Denmark - Mobile/Special Services,45617,0.2197
Denmark - Mobile/Special Services,4570,0.2197
Denmark - Mobile/Special Services,4577,0.2665
Denmark - Mobile/Special Services,4588,0.2665
Denmark - Mobile/Special Services,4590,0.2665
Denmark - Mobile/Special Services,45922,0.2665
Djibouti,253,0.4888
Djibouti - Mobile/Special Services,2538,0.4888
Djibouti - Mobile/Special Services,25380,0.3878
Djibouti - Mobile/Special Services,25381,0.3878
Djibouti - Mobile/Special Services,25382,0.3878
Djibouti - Mobile/Special Services,25383,0.3878
Djibouti - Mobile/Special Services,25384,0.3878
Djibouti - Mobile/Special Services,25385,0.3878
Dominica,1767,0.1511
Dominica,1767555,1.0401
Dominica - Mobile/Special Services,1767225,0.2789
